"date","apparent_temperature","wind_speed","is_day","temperature","relative_humidity","precipitation","weather_code","month","day","hour","season"
2024-03-18 17:00:00,27.3,13.9,1,31.8,10,0,1,3,18,17,"spring"
2024-03-18 18:00:00,26.1,14.9,1,30.8,11,0,1,3,18,18,"spring"
2024-03-18 19:00:00,23.4,15.9,1,28,15,0,1,3,18,19,"spring"
2024-03-18 20:00:00,21.3,12.1,0,25.7,14,0,3,3,18,20,"spring"
2024-03-18 21:00:00,20.2,8.7,0,24.3,14,0,3,3,18,21,"spring"
2024-03-18 22:00:00,19.8,7.3,0,23.5,16,0,3,3,18,22,"spring"
2024-03-18 23:00:00,19.3,5.9,0,22.9,16,0,3,3,18,23,"spring"
2024-03-19 00:00:00,18.5,5.4,0,21.9,18,0,3,3,19,0,"spring"
2024-03-19 01:00:00,18,4.8,0,21.3,18,0,3,3,19,1,"spring"
2024-03-19 02:00:00,17.6,4,0,20.9,18,0,3,3,19,2,"spring"
2024-03-19 03:00:00,17.2,3.8,0,20.4,19,0,3,3,19,3,"spring"
2024-03-19 04:00:00,16.9,3.6,0,20,21,0,3,3,19,4,"spring"
2024-03-19 05:00:00,16.9,2.6,0,19.6,24,0,3,3,19,5,"spring"
2024-03-19 06:00:00,16.4,2.3,0,18.8,28,0,3,3,19,6,"spring"
2024-03-19 07:00:00,15.1,3.1,1,17.7,30,0,3,3,19,7,"spring"
2024-03-19 08:00:00,15.4,2.8,1,17.8,32,0,2,3,19,8,"spring"
2024-03-19 09:00:00,19.1,0.4,1,21.1,27,0,1,3,19,9,"spring"
2024-03-19 10:00:00,21.7,2.9,1,24.2,20,0,2,3,19,10,"spring"
2024-03-19 11:00:00,25.4,2.5,1,26.7,17,0,1,3,19,11,"spring"
2024-03-19 12:00:00,28.5,5.1,1,29.3,13,0,1,3,19,12,"spring"
2024-03-19 13:00:00,29.7,9.7,1,31.2,11,0,3,3,19,13,"spring"
2024-03-19 14:00:00,29.9,12.5,1,32,10,0,2,3,19,14,"spring"
2024-03-19 15:00:00,29,13.8,1,32,10,0,3,3,19,15,"spring"
2024-03-19 16:00:00,27.2,14.6,1,31.6,10,0,3,3,19,16,"spring"
2024-03-19 17:00:00,25.3,17.8,1,30.5,11,0,3,3,19,17,"spring"
2024-03-19 18:00:00,25.2,17.1,1,30,13,0,2,3,19,18,"spring"
2024-03-19 19:00:00,23.1,15,1,27.5,16,0,2,3,19,19,"spring"
2024-03-19 20:00:00,21.7,11.4,0,25.5,19,0,2,3,19,20,"spring"
2024-03-19 21:00:00,21,8,0,24.3,20,0,2,3,19,21,"spring"
2024-03-19 22:00:00,20.2,5.1,0,23,22,0,2,3,19,22,"spring"
2024-03-19 23:00:00,18.9,5.2,0,21.8,24,0,2,3,19,23,"spring"
2024-03-20 00:00:00,18.1,5.8,0,20.9,26,0,2,3,20,0,"spring"
2024-03-20 01:00:00,17.7,5.4,0,20.4,28,0,3,3,20,1,"spring"
2024-03-20 02:00:00,17.8,5.5,0,20.5,28,0,3,3,20,2,"spring"
2024-03-20 03:00:00,17.2,5.2,0,20,28,0,2,3,20,3,"spring"
2024-03-20 04:00:00,16.5,4.4,0,19.1,30,0,3,3,20,4,"spring"
2024-03-20 05:00:00,15.9,4.4,0,18.5,31,0,3,3,20,5,"spring"
2024-03-20 06:00:00,15.8,3.8,0,18.2,33,0,3,3,20,6,"spring"
2024-03-20 07:00:00,15.1,3.5,1,17.5,34,0,3,3,20,7,"spring"
2024-03-20 08:00:00,15.5,3.3,1,17.7,37,0,3,3,20,8,"spring"
2024-03-20 09:00:00,19.3,2.3,1,21.2,30,0,2,3,20,9,"spring"
2024-03-20 10:00:00,22.3,1.6,1,24.5,21,0,2,3,20,10,"spring"
2024-03-20 11:00:00,25.1,1.5,1,26.5,19,0,3,3,20,11,"spring"
2024-03-20 12:00:00,28.8,2.6,1,28.9,18,0,2,3,20,12,"spring"
2024-03-20 13:00:00,30.9,3.7,1,30.7,15,0,2,3,20,13,"spring"
2024-03-20 14:00:00,31,7.9,1,31.8,13,0,1,3,20,14,"spring"
2024-03-20 15:00:00,30.2,11.5,1,32.3,11,0,1,3,20,15,"spring"
2024-03-20 16:00:00,28.3,14.6,1,31.8,12,0,3,3,20,16,"spring"
2024-03-20 17:00:00,27.1,13,1,31.1,14,0,2,3,20,17,"spring"
2024-03-20 18:00:00,25.9,15.3,1,30.1,15,0,3,3,20,18,"spring"
2024-03-20 19:00:00,23.4,19.1,1,27.6,22,0,1,3,20,19,"spring"
2024-03-20 20:00:00,22.1,12,0,25.4,24,0,2,3,20,20,"spring"
2024-03-20 21:00:00,21.2,9.3,0,23.9,28,0,2,3,20,21,"spring"
2024-03-20 22:00:00,20.5,8.2,0,22.8,33,0,3,3,20,22,"spring"
2024-03-20 23:00:00,20,7,0,21.8,38,0,3,3,20,23,"spring"
2024-03-21 00:00:00,20.1,7,0,21.6,42,0,2,3,21,0,"spring"
2024-03-21 01:00:00,19.5,6.2,0,20.9,44,0,1,3,21,1,"spring"
2024-03-21 02:00:00,18.9,5.1,0,20.1,47,0,2,3,21,2,"spring"
2024-03-21 03:00:00,18.1,5.1,0,19.3,49,0,1,3,21,3,"spring"
2024-03-21 04:00:00,17.3,4.3,0,18.4,51,0,0,3,21,4,"spring"
2024-03-21 05:00:00,16.5,3.7,0,17.6,53,0,1,3,21,5,"spring"
2024-03-21 06:00:00,16.2,2.8,0,17.1,55,0,1,3,21,6,"spring"
2024-03-21 07:00:00,15.3,2.8,1,16.2,58,0,1,3,21,7,"spring"
2024-03-21 08:00:00,15.9,2.9,1,16.8,57,0,2,3,21,8,"spring"
2024-03-21 09:00:00,19.9,1.9,1,20.7,45,0,0,3,21,9,"spring"
2024-03-21 10:00:00,22.6,4.3,1,23.6,37,0,0,3,21,10,"spring"
2024-03-21 11:00:00,25.4,8.7,1,26,30,0,0,3,21,11,"spring"
2024-03-21 12:00:00,27.7,10.2,1,28.4,21,0,0,3,21,12,"spring"
2024-03-21 13:00:00,28,14.8,1,29.7,15,0,0,3,21,13,"spring"
2024-03-21 14:00:00,28.3,17.9,1,30,19,0,0,3,21,14,"spring"
2024-03-21 15:00:00,27.7,21.3,1,30.3,20,0,2,3,21,15,"spring"
2024-03-21 16:00:00,27.1,17.6,1,30.2,19,0,2,3,21,16,"spring"
2024-03-21 17:00:00,24.9,20.3,1,29.4,19,0,2,3,21,17,"spring"
2024-03-21 18:00:00,24,18.3,1,28.2,20,0,1,3,21,18,"spring"
2024-03-21 19:00:00,21.8,17.2,1,25.8,24,0,1,3,21,19,"spring"
2024-03-21 20:00:00,19.9,14.8,0,23.7,26,0,1,3,21,20,"spring"
2024-03-21 21:00:00,18.9,12.2,0,22.2,30,0,1,3,21,21,"spring"
2024-03-21 22:00:00,18.1,9.1,0,20.9,32,0,0,3,21,22,"spring"
2024-03-21 23:00:00,17.5,6.2,0,19.9,34,0,0,3,21,23,"spring"
2024-03-22 00:00:00,16.7,4,0,18.8,37,0,0,3,22,0,"spring"
2024-03-22 01:00:00,15.8,3.6,0,17.8,39,0,0,3,22,1,"spring"
2024-03-22 02:00:00,14.9,3.8,0,17,41,0,0,3,22,2,"spring"
2024-03-22 03:00:00,14.1,3.7,0,16.1,43,0,0,3,22,3,"spring"
2024-03-22 04:00:00,13.3,3.3,0,15.3,45,0,0,3,22,4,"spring"
2024-03-22 05:00:00,12.6,3.6,0,14.6,48,0,0,3,22,5,"spring"
2024-03-22 06:00:00,11.2,3.1,0,13,56,0,0,3,22,6,"spring"
2024-03-22 07:00:00,10.4,2.6,1,12.1,59,0,0,3,22,7,"spring"
2024-03-22 08:00:00,11.4,2.1,1,12.9,58,0,0,3,22,8,"spring"
2024-03-22 09:00:00,17.2,1.1,1,18.6,41,0,0,3,22,9,"spring"
2024-03-22 10:00:00,20.7,1.8,1,21.8,33,0,0,3,22,10,"spring"
2024-03-22 11:00:00,24.6,3.5,1,24.9,25,0,0,3,22,11,"spring"
2024-03-22 12:00:00,26.7,10.8,1,28.8,10,0,0,3,22,12,"spring"
2024-03-22 13:00:00,27.1,15.5,1,30.1,6,0,0,3,22,13,"spring"
2024-03-22 14:00:00,27.9,17,1,30.4,11,0,0,3,22,14,"spring"
2024-03-22 15:00:00,28.4,16.2,1,31,12,0,0,3,22,15,"spring"
2024-03-22 16:00:00,27.8,15.1,1,31.6,8,0,0,3,22,16,"spring"
2024-03-22 17:00:00,26.2,15.2,1,31.5,6,0,0,3,22,17,"spring"
2024-03-22 18:00:00,24.2,17.7,1,29.7,9,0,0,3,22,18,"spring"
2024-03-22 19:00:00,21.6,15.6,1,26.8,11,0,0,3,22,19,"spring"
2024-03-22 20:00:00,19.5,10.5,0,24.1,11,0,0,3,22,20,"spring"
2024-03-22 21:00:00,18.3,6.7,0,22.4,12,0,0,3,22,21,"spring"
2024-03-22 22:00:00,16.8,5.1,0,20.6,14,0,0,3,22,22,"spring"
2024-03-22 23:00:00,15.5,4.9,0,19.1,18,0,0,3,22,23,"spring"
2024-03-23 00:00:00,15.1,5,0,18.2,26,0,0,3,23,0,"spring"
2024-03-23 01:00:00,14,4.9,0,16.9,31,0,0,3,23,1,"spring"
2024-03-23 02:00:00,12.9,4.9,0,15.7,34,0,0,3,23,2,"spring"
2024-03-23 03:00:00,11.6,4.2,0,14.5,35,0,0,3,23,3,"spring"
2024-03-23 04:00:00,10.2,3.9,0,13.2,35,0,0,3,23,4,"spring"
2024-03-23 05:00:00,9.4,3.9,0,12.6,33,0,0,3,23,5,"spring"
2024-03-23 06:00:00,8.4,3.5,0,11.7,31,0,0,3,23,6,"spring"
2024-03-23 07:00:00,8.3,3.1,1,11.7,27,0,0,3,23,7,"spring"
2024-03-23 08:00:00,9.4,3.1,1,12.9,24,0,0,3,23,8,"spring"
2024-03-23 09:00:00,15.4,1.3,1,18.4,19,0,0,3,23,9,"spring"
2024-03-23 10:00:00,19.2,3.2,1,22.2,13,0,0,3,23,10,"spring"
2024-03-23 11:00:00,24,1.6,1,25.6,8,0,0,3,23,11,"spring"
2024-03-23 12:00:00,27.7,3.4,1,28.7,6,0,0,3,23,12,"spring"
2024-03-23 13:00:00,29.2,7.6,1,30.7,4,0,0,3,23,13,"spring"
2024-03-23 14:00:00,29.4,11.8,1,31.7,4,0,0,3,23,14,"spring"
2024-03-23 15:00:00,28.8,13.9,1,32,4,0,0,3,23,15,"spring"
2024-03-23 16:00:00,27.7,15.3,1,32.1,3,0,0,3,23,16,"spring"
2024-03-23 17:00:00,25.6,17.3,1,31.4,4,0,0,3,23,17,"spring"
2024-03-23 18:00:00,24.1,15.9,1,29.8,6,0,0,3,23,18,"spring"
2024-03-23 19:00:00,21.8,15.8,1,27.4,8,0,0,3,23,19,"spring"
2024-03-23 20:00:00,19.8,15.5,0,24.7,15,0,0,3,23,20,"spring"
2024-03-23 21:00:00,18.8,13.6,0,23.2,19,0,0,3,23,21,"spring"
2024-03-23 22:00:00,18.1,10.1,0,22,20,0,0,3,23,22,"spring"
2024-03-23 23:00:00,17,8.2,0,20.8,19,0,0,3,23,23,"spring"
2024-03-24 00:00:00,16,8.3,0,20.2,16,0,0,3,24,0,"spring"
2024-03-24 01:00:00,14.7,6.7,0,18.7,17,0,0,3,24,1,"spring"
2024-03-24 02:00:00,13.5,6.2,0,17.6,16,0,0,3,24,2,"spring"
2024-03-24 03:00:00,12.4,5.2,0,16.3,16,0,0,3,24,3,"spring"
2024-03-24 04:00:00,10.9,4.8,0,14.9,16,0,0,3,24,4,"spring"
2024-03-24 05:00:00,9.5,4.8,0,13.6,17,0,0,3,24,5,"spring"
2024-03-24 06:00:00,8.3,4.2,0,11.6,33,0,0,3,24,6,"spring"
2024-03-24 07:00:00,7.1,4.1,1,10.5,33,0,0,3,24,7,"spring"
2024-03-24 08:00:00,9,4.1,1,12.1,35,0,0,3,24,8,"spring"
2024-03-24 09:00:00,14.9,3.3,1,18,23,0,0,3,24,9,"spring"
2024-03-24 10:00:00,18.7,5.4,1,22,14,0,0,3,24,10,"spring"
2024-03-24 11:00:00,21.5,14,1,25.4,7,0,1,3,24,11,"spring"
2024-03-24 12:00:00,22.9,17.8,1,26.7,6,0,3,3,24,12,"spring"
2024-03-24 13:00:00,24.2,20.4,1,28,6,0,3,3,24,13,"spring"
2024-03-24 14:00:00,24.8,22.3,1,28.9,7,0,2,3,24,14,"spring"
2024-03-24 15:00:00,25.4,21.8,1,29.7,7,0,1,3,24,15,"spring"
2024-03-24 16:00:00,24.5,22.9,1,30.1,5,0,2,3,24,16,"spring"
2024-03-24 17:00:00,22.8,21.1,1,29.1,6,0,2,3,24,17,"spring"
2024-03-24 18:00:00,21.9,18.4,1,27.5,11,0,3,3,24,18,"spring"
2024-03-24 19:00:00,19.5,16,1,24.1,19,0,3,3,24,19,"spring"
2024-03-24 20:00:00,17.1,12.1,0,21.4,19,0,3,3,24,20,"spring"
2024-03-24 21:00:00,15.7,8.6,0,19.7,19,0,3,3,24,21,"spring"
2024-03-24 22:00:00,15.1,6.7,0,18.7,22,0,3,3,24,22,"spring"
2024-03-24 23:00:00,14.5,5.4,0,17.7,26,0,3,3,24,23,"spring"
2024-03-25 00:00:00,14.8,4.7,0,17.2,38,0,3,3,25,0,"spring"
2024-03-25 01:00:00,14.4,3.6,0,16.3,45,0,3,3,25,1,"spring"
2024-03-25 02:00:00,14,3.5,0,15.7,50,0,3,3,25,2,"spring"
2024-03-25 03:00:00,13.2,3.4,0,14.9,53,0,3,3,25,3,"spring"
2024-03-25 04:00:00,12.5,3.3,0,14.1,56,0,3,3,25,4,"spring"
2024-03-25 05:00:00,11.4,3.9,0,13.3,56,0,2,3,25,5,"spring"
2024-03-25 06:00:00,10.4,3.7,0,12.6,51,0,1,3,25,6,"spring"
2024-03-25 07:00:00,9.4,3.4,1,12.1,43,0,0,3,25,7,"spring"
2024-03-25 08:00:00,10.5,3.4,1,13.4,34,0,1,3,25,8,"spring"
2024-03-25 09:00:00,15,3.6,1,18.2,22,0,1,3,25,9,"spring"
2024-03-25 10:00:00,17.4,10.3,1,21.5,15,0,0,3,25,10,"spring"
2024-03-25 11:00:00,19.7,16.3,1,23.9,10,0,0,3,25,11,"spring"
2024-03-25 12:00:00,22,15.5,1,25.3,8,0,0,3,25,12,"spring"
2024-03-25 13:00:00,23.6,17.8,1,26.5,11,0,0,3,25,13,"spring"
2024-03-25 14:00:00,24.2,19.6,1,27.5,9,0,0,3,25,14,"spring"
2024-03-25 15:00:00,24.3,19.5,1,28.1,9,0,1,3,25,15,"spring"
2024-03-25 16:00:00,24.3,17.9,1,28.7,8,0,1,3,25,16,"spring"
2024-03-25 17:00:00,22.5,19.9,1,28.2,10,0,2,3,25,17,"spring"
2024-03-25 18:00:00,21.4,17.7,1,26.1,18,0,2,3,25,18,"spring"
2024-03-25 19:00:00,19.3,13.6,1,23.3,22,0,0,3,25,19,"spring"
2024-03-25 20:00:00,17.2,9.1,0,20.9,22,0,0,3,25,20,"spring"
2024-03-25 21:00:00,16,5.5,0,19.4,22,0,1,3,25,21,"spring"
2024-03-25 22:00:00,14.9,4.1,0,17.9,25,0,1,3,25,22,"spring"
2024-03-25 23:00:00,13.7,4.3,0,16.7,28,0,0,3,25,23,"spring"
2024-03-26 00:00:00,13.1,4.5,0,15.8,36,0,0,3,26,0,"spring"
2024-03-26 01:00:00,12.3,4.2,0,14.8,40,0,0,3,26,1,"spring"
2024-03-26 02:00:00,11.7,4.6,0,14.1,45,0,0,3,26,2,"spring"
2024-03-26 03:00:00,11.1,4.6,0,13.4,50,0,0,3,26,3,"spring"
2024-03-26 04:00:00,10.7,4.1,0,12.8,55,0,0,3,26,4,"spring"
2024-03-26 05:00:00,10.3,3.8,0,12.2,59,0,0,3,26,5,"spring"
2024-03-26 06:00:00,9.3,3.1,0,10.9,68,0,0,3,26,6,"spring"
2024-03-26 07:00:00,8.8,2.6,1,10.3,71,0,0,3,26,7,"spring"
2024-03-26 08:00:00,10.3,2,1,11.7,67,0,0,3,26,8,"spring"
2024-03-26 09:00:00,15.3,1.3,1,16.6,48,0,0,3,26,9,"spring"
2024-03-26 10:00:00,18.6,2.9,1,20,34,0,0,3,26,10,"spring"
2024-03-26 11:00:00,22.4,4.7,1,23.2,23,0,0,3,26,11,"spring"
2024-03-26 12:00:00,24.7,9.9,1,26.6,10,0,0,3,26,12,"spring"
2024-03-26 13:00:00,25.2,16,1,28.2,6,0,0,3,26,13,"spring"
2024-03-26 14:00:00,25.9,17.5,1,28.7,9,0,0,3,26,14,"spring"
2024-03-26 15:00:00,25.6,18.3,1,29.3,7,0,0,3,26,15,"spring"
2024-03-26 16:00:00,24.9,18.3,1,29.3,8,0,0,3,26,16,"spring"
2024-03-26 17:00:00,23.8,16.3,1,28.9,9,0,0,3,26,17,"spring"
2024-03-26 18:00:00,23.3,14.4,1,28.5,9,0,0,3,26,18,"spring"
2024-03-26 19:00:00,20.7,13.7,1,25.4,14,0,0,3,26,19,"spring"
2024-03-26 20:00:00,18.4,10.1,0,22.5,17,0,0,3,26,20,"spring"
2024-03-26 21:00:00,17.1,7.9,0,20.7,21,0,0,3,26,21,"spring"
2024-03-26 22:00:00,15.9,5.9,0,19.2,24,0,0,3,26,22,"spring"
2024-03-26 23:00:00,14.7,5.4,0,17.7,29,0,0,3,26,23,"spring"
2024-03-27 00:00:00,14.8,4.8,0,17.4,34,0,0,3,27,0,"spring"
2024-03-27 01:00:00,14.2,4,0,16.5,38,0,0,3,27,1,"spring"
2024-03-27 02:00:00,13,4.1,0,15.4,41,0,0,3,27,2,"spring"
2024-03-27 03:00:00,12,3.8,0,14.2,45,0,0,3,27,3,"spring"
2024-03-27 04:00:00,10.8,3.5,0,13.1,47,0,0,3,27,4,"spring"
2024-03-27 05:00:00,9.9,3.4,0,12.1,51,0,0,3,27,5,"spring"
2024-03-27 06:00:00,8.8,2.9,0,10.7,62,0,0,3,27,6,"spring"
2024-03-27 07:00:00,8.7,2.9,1,10.7,61,0,0,3,27,7,"spring"
2024-03-27 08:00:00,10.7,2.2,1,12.5,55,0,0,3,27,8,"spring"
2024-03-27 09:00:00,15.2,1.9,1,17.2,38,0,0,3,27,9,"spring"
2024-03-27 10:00:00,18.9,3.1,1,20.7,28,0,0,3,27,10,"spring"
2024-03-27 11:00:00,22.9,3.4,1,23.9,17,0,0,3,27,11,"spring"
2024-03-27 12:00:00,26.2,4,1,26.4,14,0,0,3,27,12,"spring"
2024-03-27 13:00:00,28.7,4.7,1,28.8,10,0,0,3,27,13,"spring"
2024-03-27 14:00:00,29.9,5.6,1,30.6,7,0,0,3,27,14,"spring"
2024-03-27 15:00:00,30.1,5.6,1,31.4,6,0,0,3,27,15,"spring"
2024-03-27 16:00:00,29.2,5.5,1,31.5,6,0,0,3,27,16,"spring"
2024-03-27 17:00:00,27.3,6.1,1,31.1,6,0,0,3,27,17,"spring"
2024-03-27 18:00:00,25.6,6.8,1,30,6,0,0,3,27,18,"spring"
2024-03-27 19:00:00,22.9,6.3,1,27.3,6,0,0,3,27,19,"spring"
2024-03-27 20:00:00,19.3,6.2,0,23.8,7,0,0,3,27,20,"spring"
2024-03-27 21:00:00,16.7,5.9,0,21,9,0,0,3,27,21,"spring"
2024-03-27 22:00:00,14.8,5.8,0,19,12,0,0,3,27,22,"spring"
2024-03-27 23:00:00,13,6.4,0,17.2,15,0,0,3,27,23,"spring"
2024-03-28 00:00:00,13.9,7.8,0,18.2,14,0,0,3,28,0,"spring"
2024-03-28 01:00:00,13.7,7.1,0,17.6,20,0,0,3,28,1,"spring"
2024-03-28 02:00:00,13.7,5.6,0,16.9,29,0,0,3,28,2,"spring"
2024-03-28 03:00:00,12.9,3.2,0,15.4,36,0,0,3,28,3,"spring"
2024-03-28 04:00:00,13.2,2.8,0,15.5,38,0,0,3,28,4,"spring"
2024-03-28 05:00:00,13.1,4.7,0,16,32,0,0,3,28,5,"spring"
2024-03-28 06:00:00,12.4,3.9,0,15.3,31,0,0,3,28,6,"spring"
2024-03-28 07:00:00,12.9,3.1,1,15,44,0,0,3,28,7,"spring"
2024-03-28 08:00:00,14.1,2.5,1,15.6,51,0,0,3,28,8,"spring"
2024-03-28 09:00:00,16.1,6.6,1,18,47,0,0,3,28,9,"spring"
2024-03-28 10:00:00,18.4,10.5,1,20.4,41,0,0,3,28,10,"spring"
2024-03-28 11:00:00,21.8,12.2,1,22.7,38,0,0,3,28,11,"spring"
2024-03-28 12:00:00,25.4,9.4,1,25,33,0,0,3,28,12,"spring"
2024-03-28 13:00:00,28.2,6.9,1,27.2,26,0,0,3,28,13,"spring"
2024-03-28 14:00:00,29.9,5.1,1,29,20,0,0,3,28,14,"spring"
2024-03-28 15:00:00,30.3,3.8,1,30,16,0,0,3,28,15,"spring"
2024-03-28 16:00:00,29.8,2,1,30.3,16,0,0,3,28,16,"spring"
2024-03-28 17:00:00,28.6,1.1,1,30.2,17,0,0,3,28,17,"spring"
2024-03-28 18:00:00,27.8,1.8,1,29.9,17,0,1,3,28,18,"spring"
2024-03-28 19:00:00,26.9,2.3,1,29,18,0,1,3,28,19,"spring"
2024-03-28 20:00:00,25.1,4.1,0,27.3,21,0,2,3,28,20,"spring"
2024-03-28 21:00:00,22.6,7.4,0,25.4,22,0,2,3,28,21,"spring"
2024-03-28 22:00:00,21.1,7.6,0,23.8,26,0,1,3,28,22,"spring"
2024-03-28 23:00:00,19.6,9.8,0,22.7,27,0,0,3,28,23,"spring"
2024-03-29 00:00:00,19,8.6,0,21.6,32,0,0,3,29,0,"spring"
2024-03-29 01:00:00,18.6,7,0,20.6,38,0,0,3,29,1,"spring"
2024-03-29 02:00:00,17.7,5.5,0,19.4,43,0,0,3,29,2,"spring"
2024-03-29 03:00:00,16.8,4.6,0,18.3,46,0,0,3,29,3,"spring"
2024-03-29 04:00:00,15.6,4.2,0,17.2,49,0,0,3,29,4,"spring"
2024-03-29 05:00:00,14.3,4.1,0,15.8,54,0,0,3,29,5,"spring"
2024-03-29 06:00:00,13.6,3.6,0,14.8,60,0,0,3,29,6,"spring"
2024-03-29 07:00:00,13,3.6,1,14.3,62,0,0,3,29,7,"spring"
2024-03-29 08:00:00,14.5,2.8,1,15.5,59,0,0,3,29,8,"spring"
2024-03-29 09:00:00,18.1,2.8,1,19.3,44,0,0,3,29,9,"spring"
2024-03-29 10:00:00,20.6,7.1,1,22.3,33,0,1,3,29,10,"spring"
2024-03-29 11:00:00,23.9,6.9,1,24.6,26,0,2,3,29,11,"spring"
2024-03-29 12:00:00,27.7,5.9,1,27.5,21,0,3,3,29,12,"spring"
2024-03-29 13:00:00,30,5.6,1,29.4,18,0,3,3,29,13,"spring"
2024-03-29 14:00:00,31,7.7,1,31.2,14,0,3,3,29,14,"spring"
2024-03-29 15:00:00,29.3,14.7,1,32,10,0,3,3,29,15,"spring"
2024-03-29 16:00:00,27.6,16.8,1,31.7,9,0,2,3,29,16,"spring"
2024-03-29 17:00:00,25.8,16.7,1,31.3,6,0,0,3,29,17,"spring"
2024-03-29 18:00:00,24.2,18.3,1,29.6,10,0,0,3,29,18,"spring"
2024-03-29 19:00:00,23.1,15.9,1,27.7,15,0,0,3,29,19,"spring"
2024-03-29 20:00:00,21.8,16.3,0,25.3,28,0,0,3,29,20,"spring"
2024-03-29 21:00:00,21,11.4,0,23.6,33,0,0,3,29,21,"spring"
2024-03-29 22:00:00,19.8,8.8,0,22.3,33,0,0,3,29,22,"spring"
2024-03-29 23:00:00,18.9,7.2,0,21.2,35,0,0,3,29,23,"spring"
2024-03-30 00:00:00,18.1,5.8,0,20.3,35,0,0,3,30,0,"spring"
2024-03-30 01:00:00,16.9,5.4,0,19.1,37,0,0,3,30,1,"spring"
2024-03-30 02:00:00,15.8,5,0,18,39,0,0,3,30,2,"spring"
2024-03-30 03:00:00,14.6,4.5,0,16.8,41,0,0,3,30,3,"spring"
2024-03-30 04:00:00,13.5,4.5,0,15.8,42,0,0,3,30,4,"spring"
2024-03-30 05:00:00,12.6,4.7,0,15,42,0,0,3,30,5,"spring"
2024-03-30 06:00:00,11.4,4.5,0,13.9,43,0,0,3,30,6,"spring"
2024-03-30 07:00:00,10.6,4.2,1,13.3,42,0,0,3,30,7,"spring"
2024-03-30 08:00:00,12.2,3.6,1,14.7,39,0,0,3,30,8,"spring"
2024-03-30 09:00:00,16.8,2.9,1,19.7,23,0,0,3,30,9,"spring"
2024-03-30 10:00:00,20.1,4.2,1,23,15,0,0,3,30,10,"spring"
2024-03-30 11:00:00,23.9,4.1,1,25.5,12,0,0,3,30,11,"spring"
2024-03-30 12:00:00,27.4,1.8,1,27.7,10,0,0,3,30,12,"spring"
2024-03-30 13:00:00,29.6,4.4,1,29.9,9,0,1,3,30,13,"spring"
2024-03-30 14:00:00,30.2,9.4,1,31.4,9,0,0,3,30,14,"spring"
2024-03-30 15:00:00,29,13.8,1,31.7,8,0,0,3,30,15,"spring"
2024-03-30 16:00:00,28,14.8,1,31.5,9,0,0,3,30,16,"spring"
2024-03-30 17:00:00,26.2,15.4,1,31,9,0,0,3,30,17,"spring"
2024-03-30 18:00:00,24.4,15.8,1,29.4,11,0,0,3,30,18,"spring"
2024-03-30 19:00:00,23.3,14.5,1,27.5,17,0,1,3,30,19,"spring"
2024-03-30 20:00:00,21.3,16.4,0,24.9,28,0,1,3,30,20,"spring"
2024-03-30 21:00:00,20.8,13.5,0,23.6,33,0,0,3,30,21,"spring"
2024-03-30 22:00:00,20.7,9.5,0,22.8,37,0,0,3,30,22,"spring"
2024-03-30 23:00:00,20,7.6,0,21.8,39,0,1,3,30,23,"spring"
2024-03-31 00:00:00,19.5,6.2,0,21.2,39,0,3,3,31,0,"spring"
2024-03-31 01:00:00,18.5,5.8,0,20.2,42,0,1,3,31,1,"spring"
2024-03-31 02:00:00,17.8,4.8,0,19.2,45,0,2,3,31,2,"spring"
2024-03-31 03:00:00,16.9,4.6,0,18.2,49,0,1,3,31,3,"spring"
2024-03-31 04:00:00,16,4.2,0,17.2,53,0,0,3,31,4,"spring"
2024-03-31 05:00:00,14.9,4,0,16.1,57,0,1,3,31,5,"spring"
2024-03-31 06:00:00,13.8,3.4,0,14.7,65,0,1,3,31,6,"spring"
2024-03-31 07:00:00,12.9,3.4,1,13.8,69,0,0,3,31,7,"spring"
2024-03-31 08:00:00,14.5,3.1,1,15.2,66,0,0,3,31,8,"spring"
2024-03-31 09:00:00,19.7,1.5,1,20.3,47,0,0,3,31,9,"spring"
2024-03-31 10:00:00,23.3,2.1,1,23.7,36,0,1,3,31,10,"spring"
2024-03-31 11:00:00,27.2,1.9,1,26.8,25,0,1,3,31,11,"spring"
2024-03-31 12:00:00,29.6,2.8,1,29,18,0,0,3,31,12,"spring"
2024-03-31 13:00:00,31.2,5.1,1,31,13,0,1,3,31,13,"spring"
2024-03-31 14:00:00,31.3,8.9,1,32.2,10,0,1,3,31,14,"spring"
2024-03-31 15:00:00,30.1,13,1,32.5,9,0,2,3,31,15,"spring"
2024-03-31 16:00:00,28.6,14.6,1,31.9,11,0,2,3,31,16,"spring"
2024-03-31 17:00:00,26.9,14.1,1,31.4,11,0,3,3,31,17,"spring"
2024-03-31 18:00:00,25.6,17.1,1,30.3,14,0,3,3,31,18,"spring"
2024-03-31 19:00:00,24.1,19.6,1,28.4,21,0,3,3,31,19,"spring"
2024-03-31 20:00:00,21.8,18.2,0,25.7,26,0,3,3,31,20,"spring"
2024-03-31 21:00:00,21,12.6,0,24,30,0,3,3,31,21,"spring"
2024-03-31 22:00:00,20.2,9.3,0,22.8,32,0,2,3,31,22,"spring"
2024-03-31 23:00:00,19.8,6.5,0,22,33,0,3,3,31,23,"spring"
2024-04-01 00:00:00,19.6,6.1,0,21.5,36,0,3,4,1,0,"spring"
