"date","month","day","hour","trip_count","is_weekend","is_holiday","apparent_temperature","wind_speed","is_day","temperature","relative_humidity","precipitation","weather_code","season"
2024-03-08,3,8,17,943,0,0,24.1,15.5,1,28.6,14,0,3,"spring"
2024-03-08,3,8,18,1182,0,0,23.8,12.6,1,27.8,16,0,0,"spring"
2024-03-08,3,8,19,1000,0,0,20.9,12.1,1,25,17,0,1,"spring"
2024-03-08,3,8,20,768,0,0,18.5,9.1,0,22.3,19,0,0,"spring"
2024-03-08,3,8,21,570,0,0,17.3,6.6,0,20.6,23,0,0,"spring"
2024-03-08,3,8,22,304,0,0,16,5.2,0,19,27,0,0,"spring"
2024-03-08,3,8,23,153,0,0,15,4.3,0,17.6,32,0,0,"spring"
2024-03-09,3,9,0,96,1,0,13.8,4,0,16.3,37,0,3,"spring"
2024-03-09,3,9,5,39,1,0,10.4,3.1,0,12.6,50,0,3,"spring"
2024-03-09,3,9,6,182,1,0,10,2.3,0,12,53,0,3,"spring"
2024-03-09,3,9,7,363,1,0,10.1,2.4,0,12.2,52,0,3,"spring"
2024-03-09,3,9,8,576,1,0,11.2,2.5,1,13.3,48,0,2,"spring"
2024-03-09,3,9,9,566,1,0,15.2,1.1,1,17.1,37,0,1,"spring"
2024-03-09,3,9,10,581,1,0,18.4,3.6,1,20.7,30,0,1,"spring"
2024-03-09,3,9,11,576,1,0,22.9,2.5,1,23.7,25,0,2,"spring"
2024-03-09,3,9,12,720,1,0,27,3,1,26.9,21,0,3,"spring"
2024-03-09,3,9,13,830,1,0,28.7,9.1,1,29.9,13,0,2,"spring"
2024-03-09,3,9,14,906,1,0,28.3,15.8,1,30.8,12,0,3,"spring"
2024-03-09,3,9,15,774,1,0,27.8,18.2,1,30.8,14,0,3,"spring"
2024-03-09,3,9,16,635,1,0,26.8,18.7,1,30.8,13,0,3,"spring"
2024-03-09,3,9,17,503,1,0,25.5,17.9,1,30.1,15,0,3,"spring"
2024-03-09,3,9,18,529,1,0,24.8,16.2,1,29.4,14,0,3,"spring"
2024-03-09,3,9,19,555,1,0,23.3,12.6,1,27.4,16,0,3,"spring"
2024-03-09,3,9,20,506,1,0,20.5,11.7,0,24.6,17,0,3,"spring"
2024-03-09,3,9,21,441,1,0,19,9.5,0,22.7,20,0,3,"spring"
2024-03-09,3,9,22,289,1,0,18.2,7.3,0,21.4,24,0,3,"spring"
2024-03-09,3,9,23,164,1,0,17.4,5.9,0,20.1,29,0,3,"spring"
2024-03-10,3,10,0,118,1,0,16,4.3,0,18.4,34,0,3,"spring"
2024-03-10,3,10,5,29,1,0,11.4,3.4,0,13,61,0,2,"spring"
2024-03-10,3,10,6,112,1,0,11.5,2.4,0,13.2,56,0,2,"spring"
2024-03-10,3,10,7,209,1,0,11.8,2.4,0,13.4,56,0,2,"spring"
2024-03-10,3,10,8,385,1,0,13.1,1.3,1,14.4,56,0,1,"spring"
2024-03-10,3,10,9,619,1,0,15.6,1.4,1,17.2,43,0,0,"spring"
2024-03-10,3,10,10,832,1,0,18.5,4.3,1,20.8,31,0,0,"spring"
2024-03-10,3,10,11,901,1,0,22.9,4.8,1,23.8,26,0,1,"spring"
2024-03-10,3,10,12,928,1,0,27.6,0.4,1,26.4,25,0,1,"spring"
2024-03-10,3,10,13,811,1,0,29.6,3.1,1,28.6,21,0,3,"spring"
2024-03-10,3,10,14,527,1,0,29.7,7.8,1,30.5,13,0,3,"spring"
2024-03-10,3,10,15,463,1,0,28.4,12.9,1,31,10,0,3,"spring"
2024-03-10,3,10,16,366,1,0,27.1,14.8,1,30.6,12,0,3,"spring"
2024-03-10,3,10,17,410,1,0,25.6,14.8,1,30.1,13,0,3,"spring"
2024-03-10,3,10,18,446,1,0,24.8,14.6,1,29.2,14,0,3,"spring"
2024-03-10,3,10,19,447,1,0,23.4,13.8,1,27,22,0,3,"spring"
2024-03-10,3,10,20,421,1,0,21.7,11.4,0,24.8,26,0,3,"spring"
2024-03-10,3,10,21,373,1,0,19.5,9.9,0,23.1,21,0,3,"spring"
2024-03-10,3,10,22,193,1,0,18.5,6.8,0,21.8,22,0,3,"spring"
2024-03-10,3,10,23,109,1,0,17.2,5.9,0,20.3,25,0,2,"spring"
2024-03-11,3,11,0,55,0,0,15.8,5.5,0,18.7,29,0,0,"spring"
2024-03-11,3,11,5,104,0,0,12.3,3.4,0,13.9,57,0,0,"spring"
2024-03-11,3,11,6,448,0,0,11.4,2.8,0,12.9,60,0,0,"spring"
2024-03-11,3,11,7,889,0,0,11.7,2.6,0,13,64,0,0,"spring"
2024-03-11,3,11,8,1326,0,0,12.8,2.3,1,13.8,64,0,0,"spring"
2024-03-11,3,11,9,805,0,0,17,1.3,1,17.7,53,0,0,"spring"
2024-03-11,3,11,10,559,0,0,20,4,1,21.3,40,0,0,"spring"
2024-03-11,3,11,11,566,0,0,23.9,5.5,1,23.8,38,0,0,"spring"
2024-03-11,3,11,12,662,0,0,27.1,2.7,1,26.2,27,0,0,"spring"
2024-03-11,3,11,13,789,0,0,29.7,1.1,1,28.2,22,0,0,"spring"
2024-03-11,3,11,14,934,0,0,31.3,0.7,1,29.8,19,0,1,"spring"
2024-03-11,3,11,15,986,0,0,31.3,3.4,1,31,17,0,1,"spring"
2024-03-11,3,11,16,922,0,0,29.4,8,1,31.3,14,0,1,"spring"
2024-03-11,3,11,17,1206,0,0,26.7,11.2,1,30.7,12,0,0,"spring"
2024-03-11,3,11,18,1677,0,0,25.2,12.3,1,29.4,13,0,1,"spring"
2024-03-11,3,11,19,1273,0,0,24.2,9,1,27.6,17,0,2,"spring"
2024-03-11,3,11,20,812,0,0,22.3,8.7,0,25.4,21,0,1,"spring"
2024-03-11,3,11,21,632,0,0,20.5,11.5,0,23.6,28,0,0,"spring"
2024-03-11,3,11,22,317,0,0,19.6,10.1,0,22.3,33,0,0,"spring"
2024-03-11,3,11,23,103,0,0,18.7,9,0,21.1,37,0,0,"spring"
2024-03-12,3,12,0,38,0,0,18.6,8,0,20.5,41,0,0,"spring"
2024-03-12,3,12,5,113,0,0,16.2,4.2,0,16.5,70,0,0,"spring"
2024-03-12,3,12,6,470,0,0,15.9,3.1,0,15.9,76,0,0,"spring"
2024-03-12,3,12,7,944,0,0,15.4,2.9,0,15.2,81,0,2,"spring"
2024-03-12,3,12,8,1437,0,0,15.9,3.1,1,15.6,81,0,0,"spring"
2024-03-12,3,12,9,910,0,0,19.7,2.5,1,19.1,68,0,0,"spring"
2024-03-12,3,12,10,583,0,0,22.6,3.1,1,22.1,57,0,0,"spring"
2024-03-12,3,12,11,592,0,0,26.1,2.7,1,24.4,47,0,1,"spring"
2024-03-12,3,12,12,635,0,0,28.6,3.6,1,26.2,42,0,2,"spring"
2024-03-12,3,12,13,832,0,0,30,5.8,1,28.2,33,0,2,"spring"
2024-03-12,3,12,14,900,0,0,29.5,10.9,1,29.9,21,0,3,"spring"
2024-03-12,3,12,15,893,0,0,27.8,15.2,1,30.2,15,0,3,"spring"
2024-03-12,3,12,16,1001,0,0,26.6,15.5,1,29.9,15,0,3,"spring"
2024-03-12,3,12,17,1219,0,0,24.9,15.4,1,29.6,13,0,3,"spring"
2024-03-12,3,12,18,1633,0,0,24.3,14.3,1,28.8,13,0,3,"spring"
2024-03-12,3,12,19,1277,0,0,23.3,11.5,1,26.9,19,0,3,"spring"
2024-03-12,3,12,20,783,0,0,22,10.5,0,24.7,29,0,3,"spring"
2024-03-12,3,12,21,604,0,0,20.9,11.5,0,22.7,43,0,3,"spring"
2024-03-12,3,12,22,323,0,0,20.1,9.6,0,21.4,49,0,3,"spring"
2024-03-12,3,12,23,135,0,0,19.7,7.3,0,20.6,53,0,3,"spring"
2024-03-13,3,13,0,70,0,0,19.3,6.9,0,20,57,0,2,"spring"
2024-03-13,3,13,5,103,0,0,15.5,3.8,0,15.6,75,0,1,"spring"
2024-03-13,3,13,6,472,0,0,14.8,2.3,0,14.8,78,0,3,"spring"
2024-03-13,3,13,7,974,0,0,14,2.6,0,14.1,82,0,3,"spring"
2024-03-13,3,13,8,1374,0,0,14.5,3.1,1,14.6,80,0,3,"spring"
2024-03-13,3,13,9,911,0,0,18.5,1.5,1,18.2,65,0,3,"spring"
2024-03-13,3,13,10,618,0,0,21.8,1.1,1,21.4,54,0,2,"spring"
2024-03-13,3,13,11,591,0,0,25.2,2.8,1,24.2,42,0,1,"spring"
2024-03-13,3,13,12,663,0,0,26.6,6.6,1,26.4,27,0,1,"spring"
2024-03-13,3,13,13,768,0,0,27.4,10.6,1,28.6,15,0,1,"spring"
2024-03-13,3,13,14,877,0,0,27.4,14.1,1,29.5,12,0,1,"spring"
2024-03-13,3,13,15,917,0,0,27.1,15.9,1,29.7,14,0,1,"spring"
2024-03-13,3,13,16,909,0,0,25.7,17.2,1,29.9,9,0,1,"spring"
2024-03-13,3,13,17,1298,0,0,24.2,17.8,1,29.1,13,0,2,"spring"
2024-03-13,3,13,18,1677,0,0,24.2,14.7,1,28.5,16,0,2,"spring"
2024-03-13,3,13,19,1276,0,0,23,12.6,1,26.9,18,0,2,"spring"
2024-03-13,3,13,20,800,0,0,21.8,9,0,24.9,23,0,2,"spring"
2024-03-13,3,13,21,571,0,0,20.9,9.1,0,23.2,33,0,3,"spring"
2024-03-13,3,13,22,305,0,0,20.1,8.3,0,21.9,40,0,3,"spring"
2024-03-13,3,13,23,145,0,0,19.6,7.2,0,21.2,43,0,3,"spring"
2024-03-14,3,14,0,55,0,0,19,5.4,0,20.3,45,0,3,"spring"
2024-03-14,3,14,5,112,0,0,15.4,4.3,0,15.9,70,0,0,"spring"
2024-03-14,3,14,6,449,0,0,14.3,3.2,0,14.5,79,0,1,"spring"
2024-03-14,3,14,7,921,0,0,13.5,3.1,0,13.7,82,0,0,"spring"
2024-03-14,3,14,8,1346,0,0,14,2.8,1,14.2,78,0,1,"spring"
2024-03-14,3,14,9,891,0,0,18.4,1.8,1,18.6,57,0,1,"spring"
2024-03-14,3,14,10,608,0,0,21.3,3.5,1,22,44,0,2,"spring"
2024-03-14,3,14,11,587,0,0,24.8,3.9,1,24.6,34,0,3,"spring"
2024-03-14,3,14,12,682,0,0,27.5,2.7,1,27,23,0,3,"spring"
2024-03-14,3,14,13,807,0,0,29.1,5.7,1,29.1,16,0,3,"spring"
2024-03-14,3,14,14,927,0,0,29.2,8.7,1,30.4,12,0,3,"spring"
2024-03-14,3,14,15,969,0,0,28.5,12.1,1,30.8,11,0,3,"spring"
2024-03-14,3,14,16,880,0,0,27,15.3,1,30.7,11,0,3,"spring"
2024-03-14,3,14,17,1261,0,0,24.1,18.7,1,30.1,7,0,3,"spring"
2024-03-14,3,14,18,1623,0,0,23.1,19.3,1,28.6,12,0,3,"spring"
2024-03-14,3,14,19,1208,0,0,21.7,18.2,1,26.5,18,0,3,"spring"
2024-03-14,3,14,20,830,0,0,20.7,16.3,0,24.6,26,0,3,"spring"
2024-03-14,3,14,21,616,0,0,20.2,12.8,0,23.1,32,0,3,"spring"
2024-03-14,3,14,22,383,0,0,19.7,9.2,0,22,36,0,3,"spring"
2024-03-14,3,14,23,163,0,0,19.2,6.2,0,21,39,0,3,"spring"
2024-03-15,3,15,0,99,0,0,19.1,5.4,0,20.7,41,0,3,"spring"
2024-03-15,3,15,5,95,0,0,15,4.3,0,16.4,54,0,3,"spring"
2024-03-15,3,15,6,426,0,0,14.1,3.1,0,15.1,63,0,3,"spring"
2024-03-15,3,15,7,835,0,0,13.6,2.8,0,14.4,67,0,2,"spring"
2024-03-15,3,15,8,1304,0,0,14.1,2.8,1,14.8,68,0,3,"spring"
2024-03-15,3,15,9,856,0,0,17.9,1.5,1,18.3,56,0,2,"spring"
2024-03-15,3,15,10,676,0,0,20.4,3.3,1,21.2,44,0,2,"spring"
2024-03-15,3,15,11,603,0,0,23.7,2.3,1,23.8,32,0,2,"spring"
2024-03-15,3,15,12,620,0,0,26.8,5.2,1,26.8,24,0,2,"spring"
2024-03-15,3,15,13,848,0,0,28.5,8.7,1,29,18,0,3,"spring"
2024-03-15,3,15,14,914,0,0,28.4,13.4,1,30.1,15,0,1,"spring"
2024-03-15,3,15,15,999,0,0,28.5,14.9,1,30.6,16,0,2,"spring"
2024-03-15,3,15,16,957,0,0,27,17.2,1,30.6,14,0,2,"spring"
2024-03-15,3,15,17,1015,0,0,25.1,18.2,1,29.8,15,0,1,"spring"
2024-03-15,3,15,18,1449,0,0,24.3,17.7,1,28.6,19,0,1,"spring"
2024-03-15,3,15,19,1147,0,0,23.1,15.1,1,26.6,24,0,1,"spring"
2024-03-15,3,15,20,773,0,0,21.7,12.1,0,24.6,29,0,1,"spring"
2024-03-15,3,15,21,627,0,0,21.1,9.3,0,23.2,35,0,3,"spring"
2024-03-15,3,15,22,366,0,0,20.5,7.9,0,22.5,36,0,3,"spring"
2024-03-15,3,15,23,200,0,0,19.8,6.8,0,21.2,44,0,2,"spring"
2024-03-16,3,16,0,137,1,0,19.4,5.4,0,20,54,0,1,"spring"
2024-03-16,3,16,5,48,1,0,15.8,3.4,0,15.7,79,0,0,"spring"
2024-03-16,3,16,6,205,1,0,14.7,2.6,0,14.5,85,0,0,"spring"
2024-03-16,3,16,7,328,1,0,13.9,2.5,0,13.6,90,0,0,"spring"
2024-03-16,3,16,8,582,1,0,14.8,2.8,1,14.5,86,0,0,"spring"
2024-03-16,3,16,9,550,1,0,19.2,1.9,1,18.8,66,0,0,"spring"
2024-03-16,3,16,10,583,1,0,22,4.4,1,22,52,0,0,"spring"
2024-03-16,3,16,11,584,1,0,25.7,4.3,1,25,38,0,0,"spring"
2024-03-16,3,16,12,649,1,0,29.2,3.1,1,27.7,29,0,0,"spring"
2024-03-16,3,16,13,784,1,0,31.4,3.1,1,29.8,23,0,0,"spring"
2024-03-16,3,16,14,908,1,0,31.2,9.4,1,31.5,17,0,0,"spring"
2024-03-16,3,16,15,688,1,0,29.4,16.9,1,31.9,14,0,1,"spring"
2024-03-16,3,16,16,594,1,0,27.1,16.6,1,31.1,14,0,0,"spring"
2024-03-16,3,16,17,511,1,0,25.5,20.4,1,30.9,12,0,0,"spring"
2024-03-16,3,16,18,565,1,0,25.2,19.6,1,30,16,0,0,"spring"
2024-03-16,3,16,19,581,1,0,23.9,16.1,1,27.9,20,0,0,"spring"
2024-03-16,3,16,20,534,1,0,22.8,10.8,0,25.8,25,0,0,"spring"
2024-03-16,3,16,21,387,1,0,21.5,9.7,0,24.1,29,0,0,"spring"
2024-03-16,3,16,22,262,1,0,20.8,9.4,0,22.6,40,0,0,"spring"
2024-03-16,3,16,23,223,1,0,20.1,6.9,0,21.4,44,0,0,"spring"
2024-03-17,3,17,0,116,1,0,19.5,6.2,0,20.8,46,0,0,"spring"
2024-03-17,3,17,5,56,1,0,15.3,3.8,0,16.1,64,0,0,"spring"
2024-03-17,3,17,6,112,1,0,14.2,3.1,0,15.1,64,0,0,"spring"
2024-03-17,3,17,7,191,1,0,13.6,2.6,1,14.3,70,0,0,"spring"
2024-03-17,3,17,8,371,1,0,14.2,3.1,1,14.8,69,0,0,"spring"
2024-03-17,3,17,9,645,1,0,19.4,1.1,1,19.6,53,0,0,"spring"
2024-03-17,3,17,10,736,1,0,22.9,0.5,1,23.3,38,0,1,"spring"
2024-03-17,3,17,11,855,1,0,26.2,3.8,1,26.2,28,0,1,"spring"
2024-03-17,3,17,12,753,1,0,28.3,7.9,1,28.6,21,0,2,"spring"
2024-03-17,3,17,13,705,1,0,28.7,14,1,30.1,17,0,3,"spring"
2024-03-17,3,17,14,481,1,0,28.3,16.9,1,30.6,15,0,2,"spring"
2024-03-17,3,17,15,474,1,0,28.7,16.3,1,30.9,16,0,1,"spring"
2024-03-17,3,17,16,397,1,0,27.8,15.5,1,31,14,0,3,"spring"
2024-03-17,3,17,17,369,1,0,26,15.6,1,30.5,13,0,3,"spring"
2024-03-17,3,17,18,413,1,0,25.4,15.6,1,29.6,16,0,2,"spring"
2024-03-17,3,17,19,432,1,0,23,14.5,1,27.2,17,0,1,"spring"
2024-03-17,3,17,20,451,1,0,21.5,10.5,0,25,20,0,0,"spring"
2024-03-17,3,17,21,409,1,0,20.4,7.4,0,23.5,22,0,0,"spring"
2024-03-17,3,17,22,214,1,0,19.4,5.2,0,22.2,24,0,0,"spring"
2024-03-17,3,17,23,100,1,0,18.1,4.7,0,20.7,27,0,0,"spring"
2024-03-18,3,18,0,59,0,1,17.4,4.7,0,19.7,33,0,0,"spring"
2024-03-18,3,18,5,42,0,1,13.9,3.6,0,15.5,51,0,0,"spring"
2024-03-18,3,18,6,116,0,1,13.3,2.7,0,14.6,59,0,0,"spring"
2024-03-18,3,18,7,175,0,1,12.5,3.1,1,13.7,63,0,0,"spring"
2024-03-18,3,18,8,338,0,1,13.3,2.8,1,14.4,62,0,0,"spring"
2024-03-18,3,18,9,516,0,1,18.6,1.5,1,19.5,45,0,0,"spring"
2024-03-18,3,18,10,646,0,1,22.3,1,1,23.2,33,0,0,"spring"
2024-03-18,3,18,11,692,0,1,25.3,4.9,1,26.2,21,0,0,"spring"
2024-03-18,3,18,12,687,0,1,27.4,11.4,1,29.4,12,0,0,"spring"
2024-03-18,3,18,13,652,0,1,28.2,15.4,1,30.7,10,0,0,"spring"
2024-03-18,3,18,14,486,0,1,28.9,15.9,1,31.4,10,0,0,"spring"
2024-03-18,3,18,15,454,0,1,28.9,16.2,1,31.6,11,0,0,"spring"
2024-03-18,3,18,16,471,0,1,28.5,14,1,31.7,11,0,0,"spring"
2024-03-18,3,18,17,471,0,1,27.3,13.9,1,31.8,10,0,1,"spring"
2024-03-18,3,18,18,472,0,1,26.1,14.9,1,30.8,11,0,1,"spring"
2024-03-18,3,18,19,532,0,1,23.4,15.9,1,28,15,0,1,"spring"
2024-03-18,3,18,20,463,0,1,21.3,12.1,0,25.7,14,0,3,"spring"
2024-03-18,3,18,21,406,0,1,20.2,8.7,0,24.3,14,0,3,"spring"
2024-03-18,3,18,22,219,0,1,19.8,7.3,0,23.5,16,0,3,"spring"
2024-03-18,3,18,23,117,0,1,19.3,5.9,0,22.9,16,0,3,"spring"
2024-03-19,3,19,0,37,0,0,18.5,5.4,0,21.9,18,0,3,"spring"
2024-03-19,3,19,5,93,0,0,16.9,2.6,0,19.6,24,0,3,"spring"
2024-03-19,3,19,6,512,0,0,16.4,2.3,0,18.8,28,0,3,"spring"
2024-03-19,3,19,7,866,0,0,15.1,3.1,1,17.7,30,0,3,"spring"
2024-03-19,3,19,8,1316,0,0,15.4,2.8,1,17.8,32,0,2,"spring"
2024-03-19,3,19,9,861,0,0,19.1,0.4,1,21.1,27,0,1,"spring"
2024-03-19,3,19,10,649,0,0,21.7,2.9,1,24.2,20,0,2,"spring"
2024-03-19,3,19,11,618,0,0,25.4,2.5,1,26.7,17,0,1,"spring"
2024-03-19,3,19,12,623,0,0,28.5,5.1,1,29.3,13,0,1,"spring"
2024-03-19,3,19,13,781,0,0,29.7,9.7,1,31.2,11,0,3,"spring"
2024-03-19,3,19,14,963,0,0,29.9,12.5,1,32,10,0,2,"spring"
2024-03-19,3,19,15,905,0,0,29,13.8,1,32,10,0,3,"spring"
2024-03-19,3,19,16,892,0,0,27.2,14.6,1,31.6,10,0,3,"spring"
2024-03-19,3,19,17,1264,0,0,25.3,17.8,1,30.5,11,0,3,"spring"
2024-03-19,3,19,18,1736,0,0,25.2,17.1,1,30,13,0,2,"spring"
2024-03-19,3,19,19,1280,0,0,23.1,15,1,27.5,16,0,2,"spring"
2024-03-19,3,19,20,777,0,0,21.7,11.4,0,25.5,19,0,2,"spring"
2024-03-19,3,19,21,593,0,0,21,8,0,24.3,20,0,2,"spring"
2024-03-19,3,19,22,296,0,0,20.2,5.1,0,23,22,0,2,"spring"
2024-03-19,3,19,23,155,0,0,18.9,5.2,0,21.8,24,0,2,"spring"
2024-03-20,3,20,0,68,0,0,18.1,5.8,0,20.9,26,0,2,"spring"
2024-03-20,3,20,5,112,0,0,15.9,4.4,0,18.5,31,0,3,"spring"
2024-03-20,3,20,6,506,0,0,15.8,3.8,0,18.2,33,0,3,"spring"
2024-03-20,3,20,7,973,0,0,15.1,3.5,1,17.5,34,0,3,"spring"
2024-03-20,3,20,8,1377,0,0,15.5,3.3,1,17.7,37,0,3,"spring"
2024-03-20,3,20,9,898,0,0,19.3,2.3,1,21.2,30,0,2,"spring"
2024-03-20,3,20,10,606,0,0,22.3,1.6,1,24.5,21,0,2,"spring"
2024-03-20,3,20,11,574,0,0,25.1,1.5,1,26.5,19,0,3,"spring"
2024-03-20,3,20,12,644,0,0,28.8,2.6,1,28.9,18,0,2,"spring"
2024-03-20,3,20,13,768,0,0,30.9,3.7,1,30.7,15,0,2,"spring"
2024-03-20,3,20,14,907,0,0,31,7.9,1,31.8,13,0,1,"spring"
2024-03-20,3,20,15,933,0,0,30.2,11.5,1,32.3,11,0,1,"spring"
2024-03-20,3,20,16,893,0,0,28.3,14.6,1,31.8,12,0,3,"spring"
2024-03-20,3,20,17,1213,0,0,27.1,13,1,31.1,14,0,2,"spring"
2024-03-20,3,20,18,1825,0,0,25.9,15.3,1,30.1,15,0,3,"spring"
2024-03-20,3,20,19,1331,0,0,23.4,19.1,1,27.6,22,0,1,"spring"
2024-03-20,3,20,20,847,0,0,22.1,12,0,25.4,24,0,2,"spring"
2024-03-20,3,20,21,593,0,0,21.2,9.3,0,23.9,28,0,2,"spring"
2024-03-20,3,20,22,339,0,0,20.5,8.2,0,22.8,33,0,3,"spring"
2024-03-20,3,20,23,152,0,0,20,7,0,21.8,38,0,3,"spring"
2024-03-21,3,21,0,60,0,0,20.1,7,0,21.6,42,0,2,"spring"
2024-03-21,3,21,5,117,0,0,16.5,3.7,0,17.6,53,0,1,"spring"
2024-03-21,3,21,6,497,0,0,16.2,2.8,0,17.1,55,0,1,"spring"
2024-03-21,3,21,7,953,0,0,15.3,2.8,1,16.2,58,0,1,"spring"
2024-03-21,3,21,8,1280,0,0,15.9,2.9,1,16.8,57,0,2,"spring"
2024-03-21,3,21,9,856,0,0,19.9,1.9,1,20.7,45,0,0,"spring"
2024-03-21,3,21,10,667,0,0,22.6,4.3,1,23.6,37,0,0,"spring"
2024-03-21,3,21,11,633,0,0,25.4,8.7,1,26,30,0,0,"spring"
2024-03-21,3,21,12,661,0,0,27.7,10.2,1,28.4,21,0,0,"spring"
2024-03-21,3,21,13,780,0,0,28,14.8,1,29.7,15,0,0,"spring"
2024-03-21,3,21,14,902,0,0,28.3,17.9,1,30,19,0,0,"spring"
2024-03-21,3,21,15,977,0,0,27.7,21.3,1,30.3,20,0,2,"spring"
2024-03-21,3,21,16,847,0,0,27.1,17.6,1,30.2,19,0,2,"spring"
2024-03-21,3,21,17,1227,0,0,24.9,20.3,1,29.4,19,0,2,"spring"
2024-03-21,3,21,18,1798,0,0,24,18.3,1,28.2,20,0,1,"spring"
2024-03-21,3,21,19,1188,0,0,21.8,17.2,1,25.8,24,0,1,"spring"
2024-03-21,3,21,20,933,0,0,19.9,14.8,0,23.7,26,0,1,"spring"
2024-03-21,3,21,21,601,0,0,18.9,12.2,0,22.2,30,0,1,"spring"
2024-03-21,3,21,22,380,0,0,18.1,9.1,0,20.9,32,0,0,"spring"
2024-03-21,3,21,23,197,0,0,17.5,6.2,0,19.9,34,0,0,"spring"
2024-03-22,3,22,0,90,0,0,16.7,4,0,18.8,37,0,0,"spring"
2024-03-22,3,22,5,99,0,0,12.6,3.6,0,14.6,48,0,0,"spring"
2024-03-22,3,22,6,428,0,0,11.2,3.1,0,13,56,0,0,"spring"
2024-03-22,3,22,7,887,0,0,10.4,2.6,1,12.1,59,0,0,"spring"
2024-03-22,3,22,8,1350,0,0,11.4,2.1,1,12.9,58,0,0,"spring"
2024-03-22,3,22,9,904,0,0,17.2,1.1,1,18.6,41,0,0,"spring"
2024-03-22,3,22,10,674,0,0,20.7,1.8,1,21.8,33,0,0,"spring"
2024-03-22,3,22,11,634,0,0,24.6,3.5,1,24.9,25,0,0,"spring"
2024-03-22,3,22,12,648,0,0,26.7,10.8,1,28.8,10,0,0,"spring"
2024-03-22,3,22,13,801,0,0,27.1,15.5,1,30.1,6,0,0,"spring"
2024-03-22,3,22,14,922,0,0,27.9,17,1,30.4,11,0,0,"spring"
2024-03-22,3,22,15,981,0,0,28.4,16.2,1,31,12,0,0,"spring"
2024-03-22,3,22,16,855,0,0,27.8,15.1,1,31.6,8,0,0,"spring"
2024-03-22,3,22,17,1157,0,0,26.2,15.2,1,31.5,6,0,0,"spring"
2024-03-22,3,22,18,1477,0,0,24.2,17.7,1,29.7,9,0,0,"spring"
2024-03-22,3,22,19,1099,0,0,21.6,15.6,1,26.8,11,0,0,"spring"
2024-03-22,3,22,20,871,0,0,19.5,10.5,0,24.1,11,0,0,"spring"
2024-03-22,3,22,21,579,0,0,18.3,6.7,0,22.4,12,0,0,"spring"
2024-03-22,3,22,22,337,0,0,16.8,5.1,0,20.6,14,0,0,"spring"
2024-03-22,3,22,23,188,0,0,15.5,4.9,0,19.1,18,0,0,"spring"
2024-03-23,3,23,0,127,1,0,15.1,5,0,18.2,26,0,0,"spring"
2024-03-23,3,23,5,50,1,0,9.4,3.9,0,12.6,33,0,0,"spring"
2024-03-23,3,23,6,162,1,0,8.4,3.5,0,11.7,31,0,0,"spring"
2024-03-23,3,23,7,353,1,0,8.3,3.1,1,11.7,27,0,0,"spring"
2024-03-23,3,23,8,537,1,0,9.4,3.1,1,12.9,24,0,0,"spring"
2024-03-23,3,23,9,587,1,0,15.4,1.3,1,18.4,19,0,0,"spring"
2024-03-23,3,23,10,620,1,0,19.2,3.2,1,22.2,13,0,0,"spring"
2024-03-23,3,23,11,614,1,0,24,1.6,1,25.6,8,0,0,"spring"
2024-03-23,3,23,12,715,1,0,27.7,3.4,1,28.7,6,0,0,"spring"
2024-03-23,3,23,13,712,1,0,29.2,7.6,1,30.7,4,0,0,"spring"
2024-03-23,3,23,14,909,1,0,29.4,11.8,1,31.7,4,0,0,"spring"
2024-03-23,3,23,15,660,1,0,28.8,13.9,1,32,4,0,0,"spring"
2024-03-23,3,23,16,580,1,0,27.7,15.3,1,32.1,3,0,0,"spring"
2024-03-23,3,23,17,492,1,0,25.6,17.3,1,31.4,4,0,0,"spring"
2024-03-23,3,23,18,513,1,0,24.1,15.9,1,29.8,6,0,0,"spring"
2024-03-23,3,23,19,529,1,0,21.8,15.8,1,27.4,8,0,0,"spring"
2024-03-23,3,23,20,510,1,0,19.8,15.5,0,24.7,15,0,0,"spring"
2024-03-23,3,23,21,441,1,0,18.8,13.6,0,23.2,19,0,0,"spring"
2024-03-23,3,23,22,334,1,0,18.1,10.1,0,22,20,0,0,"spring"
2024-03-23,3,23,23,198,1,0,17,8.2,0,20.8,19,0,0,"spring"
2024-03-24,3,24,0,126,1,0,16,8.3,0,20.2,16,0,0,"spring"
2024-03-24,3,24,5,26,1,0,9.5,4.8,0,13.6,17,0,0,"spring"
2024-03-24,3,24,6,99,1,0,8.3,4.2,0,11.6,33,0,0,"spring"
2024-03-24,3,24,7,173,1,0,7.1,4.1,1,10.5,33,0,0,"spring"
2024-03-24,3,24,8,375,1,0,9,4.1,1,12.1,35,0,0,"spring"
2024-03-24,3,24,9,587,1,0,14.9,3.3,1,18,23,0,0,"spring"
2024-03-24,3,24,10,813,1,0,18.7,5.4,1,22,14,0,0,"spring"
2024-03-24,3,24,11,863,1,0,21.5,14,1,25.4,7,0,1,"spring"
2024-03-24,3,24,12,841,1,0,22.9,17.8,1,26.7,6,0,3,"spring"
2024-03-24,3,24,13,651,1,0,24.2,20.4,1,28,6,0,3,"spring"
2024-03-24,3,24,14,510,1,0,24.8,22.3,1,28.9,7,0,2,"spring"
2024-03-24,3,24,15,435,1,0,25.4,21.8,1,29.7,7,0,1,"spring"
